isFraud,TransactionAmt,TransactionDT,ProductCD,card1,card2,card3,card4,card5,addr1,addr2,dist1,dist2,DeviceType,M1,M2,M3,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
0,17.512,13155397,W,17031,130.0,150.0,mastercard,162.0,264.0,87.0,25.30741474115934,45.73524679005695,desktop,T,F,F,7.0,2.0,5.0,2.0,3.0,33.64036327254893,15.638739319694832,4.63948397048225,38.33942823579961,,-0.9901102655110198,-0.8170092773468527,-0.3585601821243331,-1.4099039400851496,-2.580180518236876,0.38003936781835346,1.4742015584910408,-0.30783158916182135,-0.5211967785963169,0.4294523424689425,-0.6438893789304516,-0.47472528830218724,0.5155904480784997,1.1229583720102787,-0.727573603336313,1.2720627947383987,0.3203606727110827,1.2522013971543389,-0.9652135164774128,-1.5917496408384735
0,47.727,4421164,W,1309,301.0,,visa,162.0,292.0,87.0,44.07993847099203,,desktop,T,F,T,2.0,4.0,2.0,5.0,4.0,3.4179691662832132,2.294031138468999,39.64546396807749,55.0955855203848,,-0.6856411971265025,1.7250677562740682,,-0.5755140351288183,-0.5718584026455649,-0.6963482914367182,,-0.8913101857740626,2.7235966269937903,-1.3256862805126295,-0.3736155340469911,-2.8671487932345334,0.2773418984603156,0.24942889310109725,0.3279402175744027,0.9473315515245495,-2.594164185898714,-0.3340367349237607,-2.2652408681208853,-1.1318184416822776
0,129.644,9369671,W,5809,237.0,150.0,discover,100.0,297.0,87.0,1.9072132666028643,,,T,F,F,2.0,3.0,2.0,1.0,3.0,5.970445818134833,71.6945913629504,51.3337071685959,76.70179149419559,,1.0627003430651245,-0.5955496394057682,-1.4954156233359408,0.18662979471693292,-1.867159291971028,0.10962232774353542,0.8229284342903683,-0.6904781423557205,0.7114141735551553,-0.5411258057842728,0.0833142427422582,0.9597655481060192,1.7347022974123532,1.5418571398690661,1.5066768463668396,0.2861746355634019,0.012198600680721573,0.3588264458645255,0.556525576788644,-1.188702990275538
0,123.745,4752853,S,1552,,150.0,mastercard,224.0,240.0,,160.92109886615066,,desktop,F,F,,6.0,2.0,3.0,2.0,2.0,32.700494533815686,63.750832792888026,75.97314327870303,77.36991641691307,,0.4268271703002081,0.16777101987666573,-2.0993902147086962,-0.43407793715824294,-0.5552271789214777,-0.3454059393813964,-0.3662484293111235,2.20421444728005,-0.5835778290939749,-0.22448979839297092,1.114572671494022,0.11663523365074145,-1.9210665585559925,0.47176096836023107,-0.3569313051032441,0.9860666448381407,1.7762688368723774,0.7947578557983748,0.055931354388933416,-2.20764389262307
0,30.624,12303891,C,13937,561.0,150.0,mastercard,117.0,158.0,87.0,,3.232751314042868,mobile,T,F,T,1.0,2.0,1.0,1.0,6.0,65.20369183721449,52.453213762787065,22.04630119118378,,50.28472816130289,0.2910711859868739,1.117779586464762,-1.2218325447526162,-1.1233286508493168,1.3628135523097888,2.2327727340129218,3.8074663370787016,-2.4902940396309736,0.8949927310963088,3.3672140671549884,-0.6568582852876842,2.1619616390143257,2.0599429337862203,-0.8160723291441596,-1.277652138705859,-1.2630189940015886,-0.8708111552648927,,0.37127782396852343,1.440803110697448
0,73.668,5564144,W,8259,,185.0,mastercard,166.0,187.0,87.0,2.4204769462988827,49.43596033365682,desktop,T,T,F,0.0,4.0,4.0,6.0,2.0,109.8091418957966,27.44805094484412,37.082780512566394,,5.108409438840072,-1.4497502131760263,-1.046025154336613,0.39802215540130814,0.22758825137230737,-0.32758689588439605,0.011765588455147987,0.23819664723726852,1.196353005473844,-1.0064788202676813,-1.3218244510829993,-2.0911814344259705,-1.172973143274097,0.17202825541455927,0.12882670661626344,0.17155317310284926,-0.8483631587316641,1.8191235980021385,,-1.7251894982304292,1.3980770867250576
0,65.305,10502006,R,8434,391.0,150.0,visa,166.0,187.0,,24.6256212428235,,desktop,F,F,F,5.0,3.0,1.0,4.0,2.0,63.272801326550656,36.54499398941869,9.099952884476798,21.58028181822705,81.79251806322253,0.48309521152900414,-0.1410234381702101,-0.8931441268007554,-2.0976737713347267,2.395697773210382,-0.8207067144335815,0.8524108673725476,-0.08929299125265397,-1.4974894942445411,0.913631752776783,-1.0587250184214596,1.1436147655351043,-0.4237897929960757,0.3320749743674682,0.4885740816335075,2.2009624995525994,-0.9200822855875883,0.34523847882598074,-0.3063906056535845,0.8152051732908238
0,27.496,6769489,R,10291,301.0,150.0,visa,102.0,179.0,87.0,41.99246238067704,64.65746496854756,mobile,T,T,F,2.0,1.0,2.0,4.0,1.0,30.746823869321112,4.158506530306999,14.1032021523931,28.833616178637065,31.473621416877883,1.2735924287495197,-1.1064864372712202,1.3440130663524736,0.4587256466474328,-1.9195314718787695,1.7250494395855531,1.3042384975781611,-1.9354446974807633,1.8552821127226373,-2.120107844513288,1.929113945018538,-1.3354452460741837,0.15355190873346167,2.839345264989717,0.9925047878772224,1.2919913861589194,-1.3422472051097056,-0.8297465258911294,1.5936312750786163,0.8587426749225162
0,77.817,4218513,W,6082,271.0,150.0,mastercard,,140.0,87.0,,63.80791238957252,mobile,T,T,,0.0,4.0,2.0,3.0,6.0,6.964812079436424,2.1528290558404444,,0.7982338460192225,,0.8271298270680891,-0.6583386726253763,-0.5532014543338027,1.191162325423188,-1.0950373263681485,-0.2704837009196623,-0.6118217553667199,-0.4813186824483166,0.4965012969184773,-0.8176354177621433,-0.4138782951734329,-1.224225791590861,-1.990694637603661,0.31611477394701054,1.6204563306701831,-1.1794409406075013,2.579518274972874,,-1.9452277722023257,-0.874542356558433
0,238.947,8997120,W,13869,440.0,150.0,mastercard,224.0,473.0,87.0,19.79683637045537,20.597261927263624,desktop,T,,T,2.0,6.0,2.0,2.0,4.0,13.663223293329308,105.75653906052979,108.80084111480943,,,0.6112950816350973,0.01442064283015525,1.0245923269804547,-0.5418212652081985,-1.2404268993607404,1.133664378183045,0.5788623671040439,0.8668946174168759,1.1089031888367262,1.0251925490531006,0.3894634864720863,0.7651532030150333,0.21392192222763348,-1.173936722664587,1.746984962164608,-0.08414895192186977,-0.6174661640818088,-1.188914401376159,-3.560098025731849,0.6509521682768625
0,68.342,9736101,W,8329,224.0,,mastercard,100.0,128.0,87.0,4.948087461670127,,desktop,F,F,F,2.0,3.0,2.0,6.0,4.0,38.00770802942652,72.88446088496278,7.167311142632664,52.24104507443089,17.24650177684146,0.5358295352873804,-0.08730178266456184,-0.8494516412591477,-0.9458468627051975,-1.4668855984777163,1.0043086886885597,0.09109632414846794,0.5751238105458282,-1.142283230343319,-0.47966710000415,0.246492462034654,-0.6196278728401682,-1.468326557183842,-3.367449408995356,-0.4226909731569744,-0.09154463275816029,2.6167062716801355,,-0.1081107286923013,-0.6424997682461188
0,74.42,10646414,W,14531,539.0,150.0,discover,117.0,147.0,87.0,,,mobile,T,F,,4.0,3.0,2.0,6.0,4.0,25.221833593084128,18.485000296275636,97.22316882052502,1.455413186932817,23.813600947494994,0.5303420335364885,0.03664312041124882,-1.1954961089423974,1.5907507523254287,0.024169096399837175,-0.4154181216023817,-0.43846811881794984,-2.9673748416968784,0.9310173576158602,-0.2582059625581068,2.477489589903989,,1.513739281844944,0.6891908603012893,1.2939713226596392,-0.1083390370997852,1.9092528877045878,,1.4178948132032785,1.3929771774071227
0,81.854,12323726,H,11995,156.0,150.0,mastercard,226.0,326.0,,186.77299860453442,53.873970484730734,desktop,F,F,T,5.0,3.0,6.0,4.0,4.0,7.362387237148916,86.70036992495595,51.40493927204856,,58.05327383997021,-2.381306511920312,-1.2271456835785788,-2.2921345700130784,1.2766635730703124,1.3299759112673954,0.05364629164521567,0.4675723868489528,1.0036194265261855,-0.21019362801811203,-0.3611938104553341,0.4211296666070783,2.6348757237544733,-0.19851457702441225,0.6113461565105707,0.5871668746249316,-0.6285972700024539,-0.8653964219828715,-1.2493612316061644,-1.3498584200356811,-1.7257051755147705
0,12.003,10536343,R,12474,211.0,185.0,visa,102.0,467.0,87.0,28.580745010638253,,desktop,T,F,,3.0,1.0,5.0,2.0,3.0,34.58421607238398,,,,16.7095314461477,0.4752704219012953,1.376435091949911,-1.875002401408943,-0.226293134344795,0.2751187252682903,0.30449874732530047,3.049165748894762,0.3591752298303555,-2.3803408207715164,-0.6178745520475498,-1.0557314016009849,-0.8344336317286192,0.8737450879283422,1.5635117822254907,0.8323114592284986,0.2716056225628797,-1.4059427791174468,-0.3898847260614371,0.5294589110361272,-0.6514300054628545
0,67.64,13253007,H,17797,475.0,150.0,visa,162.0,379.0,,,177.55539598736246,desktop,,T,F,3.0,3.0,3.0,1.0,4.0,20.249429089925954,65.91919440975654,,0.03602028620208971,18.624108592953714,-0.3339114421362396,-1.6217114575645453,0.5506599975141826,0.7112443539253845,-0.5987991632301872,0.6831854780765527,-1.3808862363892964,-0.36056342499932453,1.6083824480181066,2.965489254220977,-0.09758446396369182,-0.8202778448990672,-0.5063206842955152,-0.78801531763817,0.5221107412525307,1.6341538558411557,0.3496513309878903,-1.2578481692438146,1.5065037677817819,-0.9077314918879712
0,17.902,6638879,W,9611,141.0,150.0,mastercard,138.0,152.0,87.0,,,mobile,F,F,,6.0,3.0,1.0,2.0,4.0,0.6693881656995885,48.557219035591075,60.97333337794352,110.62157988259199,168.96111403236168,0.9319262698104045,0.814179831604883,0.4103273134585437,0.567993458231101,0.775910938125488,-1.4092794900530254,-1.1017665101286755,-0.003672575715200926,0.8184408088837732,-0.21224278459901774,0.49557236572157176,2.472687651860615,0.040846712756276014,2.3476921859098345,1.1790516708189516,-0.28987327611104496,2.2046504708793746,,0.4726933832744495,1.2057573292558978
0,26.288,7953491,R,6100,306.0,150.0,mastercard,142.0,345.0,,,,mobile,F,T,F,4.0,2.0,5.0,5.0,3.0,6.992529461477542,16.698061329591894,3.7143709404763996,126.18050402135717,,0.20927129682386172,-1.0506484800035993,-1.3703019133495955,1.009768578589303,0.8051030497164613,0.2605575555745475,-1.4606449249167262,0.5535661894425205,-0.6846756219822242,1.675023261296519,-0.5109861320470056,0.4825936705252943,-0.7565605665264897,2.454948685086978,0.7925061897150534,-1.2827199468309334,0.1821293695060771,1.3013913073011185,0.9003795881291581,2.301848842535936
0,312.857,7539128,W,13374,288.0,150.0,visa,102.0,,,129.16740391284236,62.126531159062935,mobile,T,T,T,2.0,4.0,2.0,4.0,4.0,77.04684311334096,36.285007692915265,108.02620940080959,1.9529241195283584,,0.6107012794743145,-0.17945659462784688,-1.058950518293219,-0.32435172710316557,-1.3262785077532884,0.22434460308505932,,-0.3398959899882954,2.032694924841508,1.5095177160046498,-2.4723759637652587,1.8212967117693895,-0.5464975694788431,1.2406610230904167,1.9121194626025297,1.0853712845789667,-0.871058994990048,0.3451184231049001,-0.6740402746615799,0.9851607687347405
0,35.59,9028263,W,13001,568.0,150.0,visa,150.0,,87.0,,,mobile,F,F,,2.0,2.0,2.0,5.0,1.0,106.17916655626253,50.811342527424245,,19.737025569982336,35.13939472248166,-0.9361841677855106,-0.2724091735017988,0.6849452513137504,-0.8766786690893722,0.287231089809961,1.7881489129505175,,1.3290113635862746,0.5832150916274851,-1.6920615176020326,0.1983375712601072,,-1.092648596208858,-1.1214288267145909,0.9742403100583947,2.044215993116623,-0.05431485685433005,-0.9360503197183954,-0.04509350116000638,-0.7883824654576227
0,22.962,13296603,W,9218,179.0,150.0,american express,138.0,216.0,87.0,1.0592064253707503,,mobile,T,,T,3.0,6.0,2.0,4.0,6.0,230.3120080578771,61.476025926283306,15.512212846948065,26.69346982213327,139.73704833420572,-0.7947930197689497,-0.4892597125588986,0.28316184164140407,-0.07817240857991603,-1.3785198293645202,0.3422808739332395,0.04439883068413142,1.2128414849442712,-1.7680650100073605,-1.1241251350304675,-2.5798016956208825,0.8086707706491025,1.0699429369846747,1.4264225430896742,-2.5658806324322256,0.02487686810210133,3.413230291763503,-1.8743989553636042,1.8277931023153555,0.14884734125347482
0,126.131,8151804,W,6692,327.0,150.0,visa,162.0,262.0,87.0,65.81548819752301,6.784164675137475,desktop,T,T,T,3.0,2.0,5.0,3.0,5.0,38.14537709393909,33.92349875967768,,110.67317634870959,,-0.5473507829878245,-0.41517998769258746,-1.8199391202407433,1.0887530202877977,1.131261136182898,2.2641096394537983,,-1.671882665739291,1.5073467678166268,-0.1290664649284051,1.6964483872609535,1.32597372642115,-1.3530646281567213,0.056330482124720894,0.09071722424473753,2.332307296741431,1.437964125111199,,0.3060770097338517,1.799395785868302
0,19.05,8645363,W,16814,329.0,150.0,visa,166.0,486.0,87.0,23.32287025414326,,desktop,T,,T,4.0,2.0,5.0,5.0,2.0,14.597550117872872,95.18339827632653,,50.14422842589183,,0.6033874331358028,0.11150817896876604,,1.4327993159191135,1.2167115020785002,2.0568352161434476,,-1.418012790069835,1.0119389826140563,1.7784049780783908,-0.5743428643632328,2.9824850665897253,1.3939264945114838,-0.416148243155046,1.1742596826720884,4.482812681265674,0.8680481857130932,,-0.780946129667946,-0.03996753356132782
0,29.884,13650608,C,5273,509.0,185.0,mastercard,142.0,419.0,87.0,56.84282831012279,151.06205220905656,mobile,F,T,,1.0,4.0,8.0,2.0,5.0,45.51515409533445,26.05251763622251,,0.9110696161249493,,0.9933784152717051,1.8060235829642697,-1.7461757713296022,-0.2744420587998371,2.6337816034489405,1.3275685715955068,-0.0703702750553936,-0.19950512141179222,-1.288611476582638,0.7148594060590072,1.7782551694525843,2.128061792968385,0.025296139596471718,0.6227133636780039,-1.7429452481643264,-2.58284303577502,2.141932071634296,-1.2848169904005693,0.0509002576953563,-4.11551618843491
0,137.572,7275164,W,2340,370.0,150.0,discover,100.0,202.0,96.0,,16.04933442028792,desktop,T,F,,3.0,4.0,2.0,4.0,4.0,62.02645922263163,60.760880968216085,,62.572391517331816,9.365891829764413,-0.24326744152863092,-0.7159727332450814,0.8737114723246621,0.09050444621786799,0.7982813417267459,-2.2540575127279983,0.13932430785913477,-2.854462403333125,0.07021647684000203,1.3358016463805475,0.2826761261723637,-0.5110258546567875,0.017527951889017564,-0.664753374990355,2.9710642665379017,-0.26691337872129756,1.7555551926577129,0.6388139313165013,-1.3796048787308255,-0.9422931076995131
0,46.455,7207533,W,11741,165.0,150.0,visa,162.0,399.0,87.0,9.3315043554178,60.69099181112695,desktop,F,F,F,3.0,2.0,2.0,4.0,1.0,16.125284553723787,32.2195944972688,,14.314577529924765,,-0.12096910611084907,0.3551547951030437,1.5593292169181054,-0.4665955761113254,1.5337561060403615,0.4194085488539977,0.8177321036069435,1.4980573701382707,-0.8961593915724477,-1.3683761394426832,1.6677460405121367,-2.2177929043384332,0.22422770803148886,-0.593673299679102,-0.4441902942682806,0.4417347139876557,-0.511851156707884,0.8640875550592204,-0.7340757966626161,-1.760946151040335
0,10.963,8826864,W,2382,535.0,,mastercard,142.0,443.0,87.0,22.779249438301292,307.0165599505316,mobile,T,T,T,3.0,0.0,1.0,7.0,1.0,44.15558004261842,,39.969252054449754,9.301743865603328,61.73250982658451,0.4543209501136012,-0.8008970374104254,0.980618558316912,1.3630165871617745,1.0136409878022046,-0.008136952313403858,-1.0186301080841895,-0.4495231170349578,0.030817930300241096,-0.11775172224635355,-0.06460134776087051,-1.8979084576929375,2.4618798876559143,0.7859814424857675,0.7596932142343442,0.6954390910052136,-0.09401967653347694,,-0.9170672817305195,-2.0204676865118856
0,72.937,14593343,H,13941,175.0,150.0,visa,166.0,384.0,87.0,79.84545440890297,,desktop,T,T,T,3.0,4.0,4.0,4.0,2.0,26.87235566863965,59.730305013867316,105.81820550806185,5.990320052868838,,-0.8970147043285766,-2.091603527195025,,2.0924576985728973,0.34299252500039457,-0.8530816905694552,,-0.7506860724157193,0.07412916781455241,1.429919314896332,1.385759596318438,,0.7477128919216524,0.266260077810848,-1.9589746363455272,0.31462542750731987,-0.35672374026134684,-2.6591189198289005,-0.2059435436636891,-1.848369435144504
0,31.286,4006164,W,15317,447.0,150.0,visa,166.0,350.0,87.0,6.511011269466939,,desktop,T,,T,2.0,4.0,3.0,4.0,3.0,28.369952128651743,126.15930263655116,36.672646076782655,11.752083427864886,,0.6108503746177686,0.7833841292861663,-0.49026466659756857,0.6674503181201291,1.367392776579293,1.1788122830468133,-0.42195022459193254,-0.017411166824840507,-1.6013733958477359,-0.6401504962398525,0.7727344586921823,1.6909641319127737,-0.49050445140271826,3.2612213895574245,-0.6138713051613293,0.22543291521097933,0.7419776645961673,-1.2976829548101931,-0.34453296001688416,-0.4552487692986358
0,178.728,2495685,W,13195,236.0,150.0,visa,102.0,406.0,,,,desktop,F,,F,5.0,5.0,1.0,5.0,2.0,3.6198603256531126,152.59391210069137,48.0297593319622,14.446064061258678,8.343751122526449,0.14927321441099262,0.28795066508709255,-0.7466947239682206,-1.181922271168421,-1.8928269644310292,1.6319426238919503,-0.1833780801966431,1.5343212461240667,1.134378198487944,0.4294485754892743,-0.9690695571554259,0.673848411371147,1.0784754890712853,0.4127220766066471,-0.7794126028805414,1.8370505076623442,1.4502204747790677,-2.5984712047838396,-1.4495798355282763,2.6907198350235815
0,25.905,1754572,C,5014,160.0,185.0,discover,102.0,315.0,87.0,17.040041759215157,75.74141936786836,mobile,T,F,T,4.0,4.0,5.0,3.0,4.0,8.81229111143025,,25.75198749446839,29.043774901429682,16.440188190778375,1.1706495676250337,2.1923465928419406,-2.8372935580121847,0.16488194273214815,3.106535643417673,1.6294547066676346,0.3658486901736496,-1.5252935579034337,0.631335406824686,-0.6516704805524371,-1.8459684764883189,-0.6855360841417647,-0.6251618316397525,0.9787894250333384,-1.9314630237693775,1.7226823851741042,-1.6357614709495372,-0.20594452081471729,-1.9225350441713978,0.34975970480171203
0,115.135,11483146,W,17023,,150.0,visa,142.0,192.0,87.0,165.44293221166524,62.03937898496709,desktop,T,F,T,1.0,2.0,1.0,3.0,5.0,14.914972990126023,,67.01765198493997,,1.9771518715061864,-2.2051372806835086,1.0623923775876583,1.1473838913662038,-2.774068425606958,-0.7383063046133216,0.9039078221092477,2.2277637241419113,1.2582122607292563,-0.7101977582935259,-0.6885149178742492,-0.6435914379507447,,1.8746185301703913,1.098416637213443,1.7807940029833564,-2.439211559338786,0.6790258596926565,-0.1697208763743186,-0.9503189726390598,2.3523445467345763
0,220.992,251745,W,2505,572.0,185.0,visa,226.0,294.0,,79.19233071054462,23.31896337485728,mobile,F,,F,1.0,2.0,4.0,1.0,3.0,96.42364483097661,,36.56801187807693,0.9155975444842809,,-0.596643754712827,-0.14900163777713865,,-1.3475539946617652,1.376470753093137,1.5826009062111899,-0.3747525885349396,-1.3402630406091847,2.4708243634206366,-1.4494941541250639,0.1351339500883758,1.669610656093576,-1.8854524561168848,-2.240943673866366,1.3034090089378718,-0.005001814859403625,1.9575362292402834,,2.3329694466988573,0.9506219821645595
0,20.783,11035873,W,2825,588.0,150.0,mastercard,138.0,327.0,87.0,,7.736611029480448,desktop,F,T,F,2.0,1.0,2.0,3.0,4.0,42.42109767893501,14.958188300582114,182.39332810316768,,21.559236113645802,-1.1353503871738038,-1.3343240273765922,-1.254905802195815,-0.09780762662032773,0.9456214803230439,0.006364888647360779,2.271627345203185,-1.5793331929383794,0.08398849806579393,0.8168197637912306,-1.5929688014896064,-0.9588556372165467,-0.07835963327014167,0.41013766108909816,-1.2208974235012229,-0.9980322897930209,-1.047144330119184,-1.0464466573388336,0.8539097600475545,-0.21320387222590811
0,37.566,13764190,S,6169,400.0,150.0,discover,142.0,404.0,87.0,,,mobile,F,F,,6.0,0.0,0.0,3.0,5.0,9.002676249997727,,,0.08653337011022473,11.84481155634777,1.8010596259612792,1.5175753640546188,0.8077386123048034,-0.5005634449480083,-1.0743328821575184,1.5872818749453472,-1.5792535996942318,-0.7345064261844803,-0.7076291288601246,1.1846525250272673,1.892871978768324,2.2125937647994176,0.7350049659301228,0.4942939673243534,0.6849165373939496,0.42368619670990953,-2.335002195852683,,-0.3827577018199215,-0.11081216345018932
0,63.419,10626654,W,10191,504.0,150.0,visa,166.0,409.0,87.0,,230.91263643459178,desktop,F,,F,4.0,2.0,2.0,2.0,2.0,26.80294361595824,15.39677817415994,98.89533105063127,,161.7529952513177,-2.2839370789569187,0.07483288675944967,1.4655499092284785,-0.45750278932346977,-0.11098231829204862,0.5186279015372356,-0.49099372515228956,-1.5388464076368675,-0.7434799830248274,-0.058166373996111895,0.6969445892880166,0.5114505740570414,0.5997619350047452,0.7204726597949537,1.4325985786108775,-1.6646293247401436,0.9557196682943867,0.3070586552086585,-0.3497592267525277,0.6103843796392209
0,20.664,2724688,C,13075,551.0,150.0,american express,224.0,152.0,87.0,54.43243878593485,82.91511183882128,mobile,,F,T,5.0,2.0,6.0,3.0,5.0,24.69312379562302,,85.52370668989873,4.414719834964955,3.9826736872587096,-0.8255616259874636,1.7888704105560158,0.7402017977089463,0.5804242695785059,1.2314516749615023,-0.7720608715538207,-1.839291014315639,0.2687448348724555,-1.248538594374178,1.5570678028017337,0.2289810496957673,-1.9520724490634132,0.2713686920671152,-0.5797373380599267,0.7641537732577078,0.9346396050953292,0.6586419652348433,-0.7413132661600328,-1.0946143035994533,-0.037280668250625114
0,57.012,10337884,W,5944,274.0,150.0,discover,166.0,139.0,87.0,1.1042585597244514,27.586240588268318,mobile,T,T,T,0.0,1.0,2.0,3.0,6.0,44.05821137123061,6.58769294274048,23.966239082039436,,43.75680107156516,-0.011637092272788776,0.5053303079244144,-0.7584523970459741,-0.8604582420001253,1.887360504512805,0.12527902713937475,,2.1588001523246283,0.7179074454712652,0.836289165321957,-0.5486360128134317,1.2212708793838485,0.4974912041590386,-0.9307702201702113,0.4398070901368315,-1.9293173031388984,2.1634129160622724,0.04799102074215512,1.4828314071895632,-3.3792516386898734
0,36.509,6935569,H,16563,478.0,185.0,visa,226.0,163.0,87.0,9.762266024689678,237.2930808584897,desktop,,T,F,2.0,4.0,3.0,4.0,8.0,19.430174728701566,138.7149089872508,,,36.54373884180051,-1.236646547822785,0.2442993271366306,,-1.3694568813167112,0.6492524306276432,0.34938842465742337,0.18587191883646642,-0.045857971979484366,-0.5970320460097758,-0.2424862696318509,-0.5839957096927839,1.3842856839621214,2.005322980502088,-1.5704132451305384,0.582345494837642,0.11151171826205737,-0.07707346835522043,1.1958689037667887,0.4001411472386251,0.01095614229654935
0,35.853,431410,C,14888,359.0,185.0,visa,224.0,,87.0,,,mobile,,T,F,3.0,3.0,8.0,3.0,6.0,65.99981907774702,,25.13418663479851,4.716574613956415,,-0.11595420572972091,-1.513431216480865,0.09480181868912133,-1.0771628107017686,-2.0800099307490965,0.22339546012806322,,-1.786302029536817,-1.288084177189824,-0.041097741016742656,-1.278867053897498,1.2674447795201023,0.8604636028253781,0.5816023465150839,0.2728800854731149,0.07767583272978297,1.8216240238880441,1.1995499637272973,-1.5806926654503606,0.6257484125792397
0,46.714,3143328,S,4923,186.0,185.0,visa,,210.0,,,,,F,T,F,5.0,3.0,3.0,4.0,3.0,31.67372567054664,88.20162765437134,11.790383192184194,155.80453223346154,36.102173248306435,0.08642948431642412,-0.5078157663845265,1.0639264087451754,1.122694811268139,2.689438931785514,-1.0675468028444306,-1.1231552489269816,-0.506282886629791,-0.1716579762641066,1.067883505766795,-2.5187132550982274,,0.08801810761905886,0.4803724757025615,1.9793220283731374,-0.9822655107902253,3.0319118010972614,1.0710340001766727,-0.34726253359990733,-2.0131865037511707
0,47.662,11563765,S,2054,366.0,150.0,mastercard,142.0,296.0,87.0,,,desktop,T,T,T,2.0,3.0,6.0,4.0,5.0,82.94323716106085,63.2157381374903,,33.3897837234586,153.1544603926908,1.8009531447145541,0.21585328048373117,0.03253081966421281,-0.05534682799698504,1.3329306670044312,1.5716960552289143,-0.6307459642781801,-0.03759437659984223,0.41381844888628544,-0.857511753235793,-0.5464791173964609,0.24253353194012597,-0.04360332625591859,-2.1707205758899972,0.11536279265420687,1.0621444265224687,0.34190073288504375,0.5165880134917525,0.05568939736257944,-1.6790187191387653
0,51.805,8762298,S,12931,,185.0,visa,166.0,,,84.45887788016769,4.109908278051957,mobile,T,,T,2.0,3.0,1.0,4.0,7.0,14.11116986609586,,149.45701221262019,60.55873609323511,109.27315664288798,0.6851215541065335,-0.5910758437146528,0.6128022367552731,-0.46036750950901767,0.17811945558895495,0.9207900515755809,-0.21124726640178437,-0.9744060063167984,0.782522320227371,0.8489735938839099,-0.8688666475286689,-0.5036721562489719,0.07390856062287277,-0.5219938741868805,-2.742427606307062,-0.8194572742223822,0.5690213044641961,-0.2554342042721598,0.5721469292779923,-0.681779556475951
0,26.077,7814317,W,3988,403.0,185.0,mastercard,,265.0,87.0,139.96972969088358,38.55612956567041,desktop,T,T,F,1.0,4.0,3.0,5.0,3.0,4.213155380554631,,,,290.0651127722456,-0.8484576356464667,0.4583365807548007,,0.12744243962477989,1.1860004105972837,0.5853448224804589,1.2146741526225793,1.3123841930251583,-0.9346678329454109,-1.8689446819908067,2.2903350541676613,0.5261896757083233,1.12941888872848,1.8181513115795265,-0.47929095664496657,0.5027423283668989,0.9017828813297544,1.9973323379208083,-0.7108379182314295,0.9948355335410132
0,27.122,12092493,C,5790,230.0,150.0,mastercard,102.0,,,0.016595127793321753,,desktop,T,,,3.0,3.0,4.0,7.0,5.0,14.237680978168012,,,40.810710004829474,,1.016108452251941,1.4815105096398589,-1.0311110975877917,0.5163552704575183,-1.6996484274291748,0.8793551435914375,0.04390423143902115,0.9321836472033427,0.4785683377063739,0.7452290459022334,1.1515130326314706,0.03434601410765392,0.25934400942425734,1.0483020165314114,-0.47565024694260455,-0.8526907074618769,-0.4089391698582574,1.701927580155004,0.38699263077546053,2.9627837305773514
0,40.176,8193253,R,14124,151.0,150.0,visa,166.0,465.0,87.0,,,mobile,F,,F,2.0,3.0,3.0,2.0,2.0,2.143210082107432,,33.55425863357378,289.44345610579995,,-0.5818940102637168,0.3844252572932691,,0.7757800928864171,0.4305194640373879,-0.4230219922276971,0.5951172393492087,-0.5064156662042906,1.3369818495194414,-1.0693230130225688,0.7730365373956989,-0.25108668693698166,-0.8485221189010431,-1.4192657243513762,-0.30804197256307053,2.9374143974557114,0.7335483412117708,-0.047616666690725146,-1.2494993384526667,-1.2855704570677786
0,42.936,15061243,W,4215,452.0,150.0,visa,102.0,,87.0,234.39787209428832,,desktop,,F,,3.0,2.0,7.0,4.0,1.0,2.895638466195138,33.866579069948855,23.648166360656507,165.11063731537726,3.1640063210057625,-1.2483534178904698,-1.5954763686895552,0.13178233790292915,-1.4070805782231135,0.983264434079972,-0.7898119264642008,-0.4978979209851818,-0.5942926468864799,0.48613632283570596,0.7547896513806629,-0.6724383914172869,-0.07688737589208251,-0.18919078251661353,-1.376404892469865,-0.22440799713940812,-0.010863813241234874,-3.4713354740119335,-2.323908409169977,-0.83609692248753,-1.2538067731368108
0,30.115,873175,W,7028,274.0,150.0,visa,138.0,400.0,87.0,38.104988543955706,,desktop,T,T,F,1.0,1.0,7.0,4.0,2.0,5.221657195617099,42.34257256907451,114.3328555469982,,213.06599759819542,0.08192505848763319,-0.6548118055202512,-1.35861368785709,-0.14971808753970636,0.5977102296137484,-1.1391661852993524,0.06098444796202855,4.052339531712659,-0.6496984041333457,1.297933985429983,-1.4760297179147461,,-0.16336092543657632,-0.41253823169727566,-0.3761968158930479,-1.0231293726769624,-1.9439603398965655,-0.3349237231543217,-0.157947123216945,-0.3911018692891303
